flight_id,date_id,flight_number,route_id,origin_airport,destination_airport,aircraft_id,captain_id,first_officer_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_delay_minutes,arrival_delay_minutes,delay_reason_id,cancelled,cancellation_reason_id,diverted,distance_miles,scheduled_block_minutes,taxi_out_minutes,taxi_in_minutes,aircraft_capacity,seats_sold,load_factor,base_fare_avg_usd
48019,20241110,DL4336,15,ATL,LAX,122,684,636,2024-11-10 20:15:00,2024-11-11 00:51:48.532843,2024-11-10 20:33:47.678632,2024-11-11 01:03:12.446027,18.8,11.4,3,False,,False,1942,276.8,13.7,9.8,180,144,0.8,269.16
48020,20241110,DL4395,317,SEA,MCO,116,848,606,2024-11-10 16:30:00,2024-11-10 22:26:45.594043,2024-11-10 16:33:27.978121,2024-11-10 22:31:55.824721,3.5,5.2,0,False,,False,2551,356.8,16.0,8.1,180,143,0.794,360.48
48021,20241110,DL3721,129,IAD,LAX,132,529,418,2024-11-10 16:50:00,2024-11-10 22:14:22.192463,2024-11-10 16:49:51.241226,2024-11-10 22:19:20.366143,-0.1,5.0,0,False,,False,2283,324.4,12.6,14.0,211,168,0.796,307.47
48022,20241110,DL2104,358,SLC,PHL,127,224,177,2024-11-10 16:55:00,2024-11-10 21:30:07.981952,2024-11-10 17:56:51.206525,2024-11-10 22:43:42.489325,61.9,73.6,2,False,,False,1922,275.1,13.8,10.6,211,172,0.815,269.59
48023,20241110,DL3455,349,SLC,JFK,106,639,340,2024-11-10 14:25:00,2024-11-10 19:08:43.425282,2024-11-10 14:27:36.533235,2024-11-10 19:20:23.714478,2.6,11.7,0,False,,False,1984,283.7,12.9,12.1,178,137,0.77,298.91
48024,20241110,DL2951,350,SLC,LAS,10,374,352,2024-11-10 09:35:00,2024-11-10 10:49:14.698613,2024-11-10 09:42:02.887799,2024-11-10 10:53:30.033308,7.0,4.3,3,False,,False,368,74.2,14.9,11.4,109,97,0.89,108.09
48025,20241110,DL1568,214,MCO,ATL,3,842,1,2024-11-10 18:35:00,2024-11-10 19:49:47.215215,2024-11-10 19:02:59.966301,2024-11-10 20:24:54.249797,28.0,35.1,2,False,,False,404,74.8,11.9,10.2,109,83,0.761,96.77
48026,20241110,DL2112,335,SFO,SLC,8,754,676,2024-11-10 21:55:00,2024-11-10 23:46:26.624702,2024-11-10 21:50:00,2024-11-10 23:59:48.184447,-5,13.4,0,False,,False,598,111.4,18.9,14.5,109,79,0.725,127.77
48027,20241110,DL2352,24,ATL,RDU,149,221,60,2024-11-10 16:30:00,2024-11-10 17:45:47.421472,2024-11-10 16:27:01.801685,2024-11-10 17:44:26.681596,-3.0,-1.3,0,False,,False,355,75.8,22.5,7.0,76,62,0.816,95.72
48028,20241110,DL1963,304,SEA,CVG,71,321,43,2024-11-10 16:30:00,2024-11-10 21:16:20.385612,2024-11-10 16:38:51.491901,2024-11-10 21:33:02.313259,8.9,16.7,1,False,,False,1960,286.3,19.2,11.5,192,153,0.797,279.83
48029,20241110,DL3673,216,MCO,JFK,43,798,64,2024-11-10 11:25:00,2024-11-10 13:51:55.010631,2024-11-10 11:27:57.006025,2024-11-10 14:06:06.875502,3.0,14.2,0,False,,True,945,146.9,13.1,10.6,150,122,0.813,168.19
48030,20241110,DL2929,18,ATL,MIA,33,312,510,2024-11-10 20:40:00,2024-11-10 22:19:13.901814,2024-11-10 20:35:34.224664,2024-11-10 22:16:34.705856,-4.4,-2.7,0,False,,False,596,99.2,12.1,9.4,126,103,0.817,119.34
48031,20241110,DL2216,154,JFK,LAX,116,369,788,2024-11-10 19:00:00,2024-11-11 00:51:41.913529,2024-11-10 18:55:00,2024-11-11 00:51:54.493822,-5,0.2,0,False,,False,2470,351.7,22.4,7.2,180,144,0.8,368.3
48032,20241110,DL2071,101,DTW,MSP,2,300,97,2024-11-10 08:10:00,2024-11-10 09:48:11.660941,2024-11-10 08:05:00,2024-11-10 09:44:57.604908,-5,-3.2,0,False,,False,527,98.2,18.9,10.5,109,88,0.807,130.47
48033,20241110,DL3532,72,DEN,MSP,1,588,418,2024-11-10 11:20:00,2024-11-10 13:24:18.933316,2024-11-10 11:22:42.916465,2024-11-10 13:26:31.106359,2.7,2.2,0,False,,False,679,124.3,25.8,9.9,109,95,0.872,140.43
48034,20241110,DL4266,257,MSP,TPA,57,604,292,2024-11-10 08:00:00,2024-11-10 11:19:03.098864,2024-11-10 08:00:41.242494,2024-11-10 11:21:19.189957,0.7,2.3,0,False,,False,1308,199.1,18.6,9.8,150,130,0.867,223.08
48035,20241110,DL3999,97,DTW,LAX,108,639,676,2024-11-10 06:05:00,2024-11-10 10:48:11.922011,2024-11-10 06:01:18.180380,2024-11-10 10:53:36.700739,-3.7,5.4,0,False,,False,1975,283.2,18.4,7.2,178,145,0.815,290.8
48036,20241110,DL4114,268,PDX,LAX,24,377,766,2024-11-10 08:25:00,2024-11-10 10:40:22.846551,2024-11-10 08:24:00.767091,2024-11-10 10:42:54.688980,-1.0,2.5,0,False,,False,835,135.4,13.5,13.0,130,109,0.838,171.63
48037,20241110,DL4451,351,SLC,LAX,46,14,660,2024-11-10 21:35:00,2024-11-10 23:15:52.681312,2024-11-10 21:33:20.856755,2024-11-10 23:16:41.957220,-1.7,0.8,0,False,,False,590,100.9,16.4,7.5,150,139,0.927,123.6
48038,20241110,DL2334,296,SAN,LAX,150,520,455,2024-11-10 20:50:00,2024-11-10 21:27:08.145969,2024-11-10 21:01:46.723966,2024-11-10 21:43:05.769426,11.8,16.0,1,False,,False,109,37.1,12.8,10.1,76,67,0.882,73.21
48039,20241110,DL1742,205,LGA,ATL,62,738,359,2024-11-10 13:25:00,2024-11-10 15:27:17.243094,2024-11-10 13:20:45.963050,2024-11-10 15:18:27.345065,-4.2,-8.8,0,False,,False,761,122.3,15.4,7.6,150,123,0.82,151.69
48040,20241110,DL2492,99,DTW,MCO,86,224,796,2024-11-10 18:25:00,2024-11-10 20:56:33.794720,2024-11-10 18:20:19.302132,2024-11-10 21:09:18.113381,-4.7,12.7,0,False,,False,959,151.6,15.0,11.5,160,124,0.775,177.95
48041,20241110,DL1735,246,MSP,MCO,107,731,790,2024-11-10 21:45:00,2024-11-11 01:05:56.332901,2024-11-10 21:42:04.747610,2024-11-11 01:06:07.114990,-2.9,0.2,0,False,,False,1311,200.9,16.9,13.0,178,142,0.798,206.82
48042,20241110,DL3923,263,ORD,SEA,67,773,319,2024-11-10 14:55:00,2024-11-10 19:03:13.974918,2024-11-10 14:50:00,2024-11-10 18:48:13.974918,-5,-15,0,False,,False,1716,248.2,16.2,8.2,192,152,0.792,240.43
48043,20241110,DL2737,145,JFK,DCA,54,402,606,2024-11-10 09:55:00,2024-11-10 10:48:41.113618,2024-11-10 10:19:30.696929,2024-11-10 11:30:12.893131,24.5,41.5,2,False,,False,213,53.7,15.0,10.9,150,111,0.74,77.5
48044,20241110,DL3358,319,SEA,MSP,75,183,513,2024-11-10 19:00:00,2024-11-10 22:21:36.355887,2024-11-10 19:00:02.585335,2024-11-10 22:28:32.374428,0.0,6.9,0,False,,False,1395,201.6,12.1,7.6,192,123,0.641,208.06
48045,20241110,DL2217,154,JFK,LAX,131,725,413,2024-11-10 16:00:00,2024-11-10 21:50:47.938935,2024-11-10 15:58:42.624097,2024-11-10 21:46:01.196450,-1.3,-4.8,0,False,,False,2470,350.8,20.0,8.6,211,147,0.697,346.8
48046,20241110,DL1611,215,MCO,DTW,88,744,180,2024-11-10 06:50:00,2024-11-10 09:20:28.414540,,,,,0,True,2,False,959,150.5,18.1,7.3,160,0,,184.14
48047,20241110,DL3548,91,DTW,FLL,89,349,25,2024-11-10 17:55:00,2024-11-10 20:48:21.161902,2024-11-10 17:58:13.700823,2024-11-10 20:44:54.963224,3.2,-3.4,0,False,,False,1130,173.4,18.1,7.8,160,130,0.812,175.27
48048,20241110,DL4285,159,JFK,ORD,101,818,359,2024-11-10 08:40:00,2024-11-10 10:43:17.231389,2024-11-10 08:41:34.263772,2024-11-10 10:54:11.213779,1.6,10.9,0,False,,False,738,123.3,18.4,8.6,178,145,0.815,131.97
48049,20241110,DL2225,40,BOS,JFK,146,683,332,2024-11-10 18:50:00,2024-11-10 19:35:12.839687,2024-11-10 19:08:10.030400,2024-11-10 19:55:04.472839,18.2,19.9,4,False,,False,186,45.2,13.2,7.7,76,62,0.816,77.36
48050,20241110,DL3769,365,TPA,ATL,60,516,1,2024-11-10 21:10:00,2024-11-10 22:29:34.439672,2024-11-10 21:28:00.338309,2024-11-10 22:52:40.868670,18.0,23.1,5,False,,False,407,79.6,15.7,10.8,150,122,0.813,99.1
48051,20241110,DL3645,110,DTW,SLC,83,474,172,2024-11-10 08:45:00,2024-11-10 12:23:31.310033,2024-11-10 08:40:00,2024-11-10 12:08:31.310033,-5,-15,0,False,,False,1478,218.5,20.2,5.6,192,169,0.88,249.94
48052,20241110,DL2223,363,SLC,SFO,152,39,816,2024-11-10 20:35:00,2024-11-10 22:14:43.772835,2024-11-10 20:31:55.229154,2024-11-10 22:07:23.856726,-3.1,-7.3,0,False,,False,598,99.7,15.7,6.0,76,64,0.842,120.97
48053,20241110,DL2277,191,LAX,LGA,127,702,51,2024-11-10 19:30:00,2024-11-11 01:14:03.063845,2024-11-10 19:36:19.772752,2024-11-11 01:24:13.142338,6.3,10.2,0,False,,False,2464,344.1,12.2,10.5,211,170,0.806,337.89
48054,20241110,DL3275,30,AUS,ATL,54,256,378,2024-11-10 16:10:00,2024-11-10 18:27:45.733009,2024-11-10 16:38:22.695498,2024-11-10 18:39:44.504379,28.4,12.0,2,False,,False,811,137.8,19.1,12.9,150,115,0.767,162.24
48055,20241110,DL1957,98,DTW,LGA,161,543,60,2024-11-10 06:35:00,2024-11-10 08:03:05.089956,2024-11-10 06:39:14.788792,2024-11-10 08:14:48.738071,4.2,11.7,0,False,,False,500,88.1,12.9,10.0,76,62,0.816,125.32
48056,20241110,DL3501,63,DCA,JFK,7,224,97,2024-11-10 18:25:00,2024-11-10 19:23:39.073408,2024-11-10 18:20:29.665090,2024-11-10 19:28:27.384447,-4.5,4.8,0,False,,False,213,58.7,23.4,7.4,109,93,0.853,78.62
48057,20241110,DL2270,193,LAX,MIA,128,14,734,2024-11-10 19:20:00,2024-11-11 00:51:05.333506,2024-11-10 19:25:34.169722,2024-11-11 01:10:22.122085,5.6,19.3,0,False,,False,2338,331.1,16.6,9.5,211,153,0.725,313.26
48058,20241110,DL3594,141,JFK,AUS,87,300,380,2024-11-10 21:35:00,2024-11-11 01:28:28.364853,2024-11-10 21:51:21.748885,2024-11-11 01:43:11.020696,16.4,14.7,1,False,,False,1519,233.5,24.0,11.3,160,134,0.838,212.43
48059,20241110,DL3268,163,JFK,RDU,4,630,510,2024-11-10 20:10:00,2024-11-10 21:29:12.462942,2024-11-10 20:12:32.745757,2024-11-10 21:34:48.339858,2.5,5.6,0,False,,False,427,79.2,17.0,6.5,109,104,0.954,114.52
48060,20241110,DL3737,153,JFK,LAS,132,595,729,2024-11-10 16:25:00,2024-11-10 21:38:53.316758,2024-11-10 16:23:36.479076,2024-11-10 21:44:32.601768,-1.4,5.7,0,False,,False,2243,313.9,14.3,7.0,211,209,0.991,317.97
48061,20241110,DL1582,82,DFW,SLC,84,239,734,2024-11-10 06:40:00,2024-11-10 09:22:37.912477,2024-11-10 06:46:29.839917,2024-11-10 09:22:41.459607,6.5,0.1,0,False,,False,988,162.6,20.9,12.8,192,176,0.917,159.41
48062,20241110,DL2230,105,DTW,PHX,93,637,43,2024-11-10 18:20:00,2024-11-10 22:35:00.928287,2024-11-10 18:41:09.925997,2024-11-10 22:57:55.256494,21.2,22.9,1,False,,False,1668,255.0,26.8,10.6,160,126,0.787,272.19
48063,20241110,DL2794,238,MSP,FLL,47,725,313,2024-11-10 17:35:00,2024-11-10 21:14:59.467849,2024-11-10 17:30:00,2024-11-10 21:13:00.356423,-5,-2.0,0,False,,False,1489,220.0,16.0,9.8,150,116,0.773,245.56
48064,20241110,DL2917,364,SLC,TPA,72,143,790,2024-11-10 20:45:00,2024-11-11 01:19:27.328866,2024-11-10 20:53:05.848431,2024-11-11 01:23:21.993775,8.1,3.9,3,False,,False,1885,274.5,13.9,14.7,192,161,0.839,287.53
48065,20241111,DL3267,244,MSP,LAX,84,242,525,2024-11-11 09:20:00,2024-11-11 13:07:52.412705,2024-11-11 09:25:15.391197,2024-11-11 13:12:39.587338,5.3,4.8,0,False,,False,1533,227.9,19.7,8.2,192,141,0.734,307.78
48066,20241111,DL2022,198,LAX,PHX,137,697,518,2024-11-11 21:30:00,2024-11-11 22:38:16.335111,2024-11-11 22:36:02.550468,2024-11-11 23:39:27.741341,66.0,61.2,3,False,,False,369,68.3,13.3,6.8,76,66,0.868,126.28
48067,20241111,DL4375,184,LAX,DTW,65,230,687,2024-11-11 07:20:00,2024-11-11 12:03:50.942118,2024-11-11 07:24:34.468920,2024-11-11 12:11:03.194845,4.6,7.2,0,False,,False,1975,283.8,13.3,12.9,192,173,0.901,388.22
48068,20241111,DL2372,194,LAX,MSP,20,402,160,2024-11-11 16:20:00,2024-11-11 20:01:51.547645,2024-11-11 16:25:15.971054,2024-11-11 19:54:49.244675,5.3,-7.0,0,False,,False,1533,221.9,15.1,6.8,130,122,0.938,271.56
48069,20241111,DL2113,335,SFO,SLC,22,693,51,2024-11-11 07:05:00,2024-11-11 08:46:00.307003,2024-11-11 07:45:20.223129,2024-11-11 09:25:27.690693,40.3,39.5,1,False,,False,598,101.0,14.7,8.3,130,122,0.938,161.81
48070,20241111,DL4049,289,RDU,LAX,114,257,601,2024-11-11 11:00:00,2024-11-11 16:25:00.919252,2024-11-11 10:59:08.312360,2024-11-11 16:31:34.960003,-0.9,6.6,0,False,,False,2234,325.0,23.4,10.2,178,161,0.904,439.5
48071,20241111,DL2542,33,AUS,LAX,49,632,668,2024-11-11 17:25:00,2024-11-11 20:31:21.681242,2024-11-11 17:20:40.121683,2024-11-11 20:26:08.711689,-4.3,-5.2,0,False,,False,1239,186.4,14.9,9.9,150,136,0.907,267.36
48072,20241111,DL4234,137,IAH,MSP,95,356,766,2024-11-11 19:05:00,2024-11-11 21:44:37.804989,2024-11-11 19:09:33.617283,2024-11-11 21:59:30.001030,4.6,14.9,0,False,,False,1036,159.6,12.8,11.7,160,154,0.963,234.37
48073,20241111,DL1549,284,PHX,SEA,19,683,65,2024-11-11 21:20:00,2024-11-12 00:06:22.078198,2024-11-11 21:24:38.791709,2024-11-12 00:07:22.809654,4.6,1.0,1,False,,False,1107,166.4,13.6,8.4,130,103,0.792,215.78
48074,20241111,DL3308,187,LAX,IAD,117,369,733,2024-11-11 11:20:00,2024-11-11 16:48:01.986364,2024-11-11 11:24:46.272939,2024-11-11 16:56:17.284208,4.8,8.3,0,False,,False,2283,328.0,22.3,7.9,180,171,0.95,372.53
48075,20241111,DL3883,202,LAX,SFO,148,183,120,2024-11-11 12:00:00,2024-11-11 13:13:22.826331,,,,,0,True,2,False,338,73.4,22.5,6.8,76,0,,110.97
48076,20241111,DL1593,207,LGA,DTW,41,580,424,2024-11-11 17:40:00,2024-11-11 19:15:33.788214,2024-11-11 17:48:54.888140,2024-11-11 19:29:23.220264,8.9,13.8,0,False,,False,500,95.6,20.9,9.5,126,113,0.897,130.86
48077,20241111,DL2138,274,PHL,JFK,7,479,393,2024-11-11 18:40:00,2024-11-11 19:14:08.426594,2024-11-11 19:27:46.496727,2024-11-11 19:59:09.725223,47.8,45.0,2,False,,False,94,34.1,13.6,8.3,109,96,0.881,88.16
48078,20241111,DL1749,172,LAS,LAX,42,516,297,2024-11-11 19:15:00,2024-11-11 20:17:00.121593,2024-11-11 19:20:52.066809,2024-11-11 20:18:23.696341,5.9,1.4,0,False,,False,236,62.0,19.2,12.1,126,122,0.968,114.43
48079,20241111,DL3551,236,MSP,DFW,99,516,297,2024-11-11 09:35:00,2024-11-11 11:51:48.594553,2024-11-11 09:33:09.648933,2024-11-11 11:36:48.594553,-1.8,-15,0,False,,False,853,136.8,16.6,9.0,160,156,0.975,194.02
48080,20241111,DL1745,307,SEA,DFW,90,531,277,2024-11-11 12:40:00,2024-11-11 16:45:22.408652,2024-11-11 12:35:00,2024-11-11 16:30:22.408652,-5,-15,0,False,,False,1658,245.4,18.0,11.2,160,146,0.912,330.85
48081,20241111,DL4467,4,ATL,CVG,10,381,525,2024-11-11 09:10:00,2024-11-11 10:20:05.229133,2024-11-11 09:05:49.469343,2024-11-11 10:09:55.522308,-4.2,-10.2,0,False,,False,374,70.1,13.6,7.7,109,107,0.982,115.25
48082,20241111,DL3707,156,JFK,MCO,16,39,297,2024-11-11 06:50:00,2024-11-11 09:28:15.833154,2024-11-11 06:49:11.725122,2024-11-11 09:14:08.778064,-0.8,-14.1,0,False,,False,945,158.3,24.2,10.8,130,110,0.846,217.68
48083,20241111,DL3456,349,SLC,JFK,117,604,1,2024-11-11 18:35:00,2024-11-11 23:14:39.068802,2024-11-11 19:13:18.797566,2024-11-11 23:54:41.111812,38.3,40.0,5,False,,False,1984,279.7,12.8,8.1,180,153,0.85,337.71
48084,20241111,DL1958,98,DTW,LGA,138,585,176,2024-11-11 06:00:00,2024-11-11 07:26:30.078679,2024-11-11 05:55:00,2024-11-11 07:38:11.278504,-5,11.7,0,False,,False,500,86.5,13.5,7.8,76,75,0.987,132.44
48085,20241111,DL2114,335,SFO,SLC,21,693,280,2024-11-11 21:50:00,2024-11-11 23:38:40.180022,2024-11-11 21:45:00,2024-11-11 23:30:40.263129,-5,-8.0,0,False,,False,598,108.7,20.4,10.3,130,127,0.977,170.28
48086,20241111,DL4254,229,MSP,ATL,57,224,97,2024-11-11 18:50:00,2024-11-11 21:11:37.580438,2024-11-11 18:59:32.448081,2024-11-11 21:28:51.232429,9.5,17.2,1,False,,False,907,141.6,13.0,10.3,150,132,0.88,221.6
48087,20241111,DL2060,344,SLC,DTW,101,439,752,2024-11-11 14:20:00,2024-11-11 17:56:44.295138,,,,,0,True,2,False,1478,216.7,12.2,11.8,178,0,,320.89
48088,20241111,DL2335,296,SAN,LAX,49,333,348,2024-11-11 12:15:00,2024-11-11 12:56:35.511646,2024-11-11 12:14:23.502483,2024-11-11 12:59:24.826812,-0.6,2.8,0,False,,False,109,41.6,18.1,9.3,150,148,0.987,82.4
48089,20241111,DL3332,333,SFO,MSP,11,333,752,2024-11-11 06:55:00,2024-11-11 10:42:12.611710,2024-11-11 07:44:18.070987,2024-11-11 11:43:02.658847,49.3,60.8,3,False,,False,1586,227.2,11.1,9.3,130,116,0.892,295.95
48090,20241111,DL1866,341,SLC,DCA,131,356,380,2024-11-11 20:50:00,2024-11-12 01:12:41.519077,2024-11-11 20:45:00,2024-11-12 01:16:23.902076,-5,3.7,0,False,,False,1847,262.7,15.6,6.2,211,177,0.839,338.34
48091,20241111,DL3056,165,JFK,SEA,112,402,685,2024-11-11 20:25:00,2024-11-12 02:01:23.242381,2024-11-11 21:15:31.029854,2024-11-12 02:52:46.707293,50.5,51.4,1,False,,False,2415,336.4,13.8,7.6,178,159,0.893,465.07
48092,20241111,DL3382,288,RDU,JFK,40,637,249,2024-11-11 18:40:00,2024-11-11 20:10:03.678423,2024-11-11 18:52:16.060380,2024-11-11 20:25:02.595597,12.3,15.0,1,False,,False,427,90.1,20.6,13.8,126,125,0.992,139.95
48093,20241111,DL2384,65,DCA,MSP,54,503,739,2024-11-11 08:20:00,2024-11-11 10:54:50.905737,2024-11-11 08:34:49.022208,2024-11-11 11:11:02.248789,14.8,16.2,3,False,,False,929,154.8,24.3,9.4,150,126,0.84,223.57
48094,20241111,DL2777,322,SEA,PHL,103,195,579,2024-11-11 11:40:00,2024-11-11 17:17:14.912427,2024-11-11 11:53:21.612992,2024-11-11 17:41:44.728981,13.4,24.5,5,False,,False,2372,337.2,12.1,15.8,178,153,0.86,453.88
48095,20241111,DL3768,369,TPA,MSP,19,428,380,2024-11-11 13:40:00,2024-11-11 17:02:47.690473,2024-11-11 13:43:04.038652,2024-11-11 17:06:23.997643,3.1,3.6,0,False,,False,1308,202.8,21.7,10.5,130,114,0.877,289.6
48096,20241111,DL4499,340,SLC,CVG,114,520,729,2024-11-11 18:00:00,2024-11-11 21:29:18.941413,2024-11-11 18:17:31.837286,2024-11-11 21:54:32.567094,17.5,25.2,2,False,,False,1446,209.3,13.5,7.2,178,150,0.843,276.87
48097,20241111,DL2824,14,ATL,LAS,51,631,660,2024-11-11 21:15:00,2024-11-12 01:31:25.127104,2024-11-11 21:14:41.278554,2024-11-12 01:31:18.595642,-0.3,-0.1,0,False,,False,1743,256.4,19.6,9.5,150,142,0.947,321.52
48098,20241111,DL4228,245,MSP,LGA,60,588,510,2024-11-11 06:30:00,2024-11-11 09:06:21.165189,2024-11-11 07:36:10.513878,2024-11-11 10:26:43.200618,66.2,80.4,2,False,,False,1018,156.4,15.8,7.8,150,148,0.987,229.41
48099,20241111,DL4353,8,ATL,DTW,36,503,343,2024-11-11 18:50:00,2024-11-11 20:38:46.971848,2024-11-11 18:45:00,2024-11-11 20:33:10.985766,-5,-5.6,0,False,,False,595,108.8,18.2,12.9,126,107,0.849,155.36
48100,20241111,DL1859,167,JFK,SLC,71,256,601,2024-11-11 06:30:00,2024-11-11 11:15:58.472304,2024-11-11 07:06:48.554296,2024-11-11 11:40:13.747807,36.8,24.3,4,False,,False,1984,286.0,14.3,12.9,192,190,0.99,358.57
48101,20241111,DL4229,151,JFK,IAD,36,239,729,2024-11-11 11:05:00,2024-11-11 12:01:25.945738,2024-11-11 11:02:03.409093,2024-11-11 11:53:04.603373,-2.9,-8.4,0,False,,False,227,56.4,16.8,10.0,126,117,0.929,101.45
48102,20241111,DL3947,102,DTW,ORD,143,428,84,2024-11-11 21:55:00,2024-11-11 22:48:24.618946,2024-11-11 22:11:22.306806,2024-11-11 22:49:20.399287,16.4,0.9,1,False,,False,234,53.4,13.9,9.0,76,68,0.895,95.29
48103,20241111,DL4401,54,CVG,DTW,1,479,352,2024-11-11 16:00:00,2024-11-11 17:06:29.240398,2024-11-11 16:01:50.931314,2024-11-11 17:21:15.216888,1.8,14.8,0,False,,False,229,66.5,22.5,14.1,109,108,0.991,97.41
48104,20241111,DL2085,367,TPA,JFK,45,580,706,2024-11-11 06:40:00,2024-11-11 09:19:22.146606,2024-11-11 07:17:00.516384,2024-11-11 09:54:46.469074,37.0,35.4,4,False,,False,1006,159.4,19.0,9.2,150,148,0.987,242.99
48105,20241111,DL1583,82,DFW,SLC,11,531,608,2024-11-11 08:00:00,2024-11-11 10:39:10.710606,2024-11-11 08:05:58.831861,2024-11-11 10:49:14.487227,6.0,10.1,2,False,,False,988,159.2,17.5,12.8,130,108,0.831,202.64
48106,20241111,DL3146,158,JFK,MSP,18,725,219,2024-11-11 08:25:00,2024-11-11 11:04:09.583415,2024-11-11 10:03:35.769423,2024-11-11 12:50:15.836694,98.6,106.1,3,False,,False,1026,159.2,15.5,9.8,130,115,0.885,213.95
48107,20241111,DL3292,306,SEA,DEN,107,300,636,2024-11-11 18:15:00,2024-11-11 20:54:40.005300,2024-11-11 18:14:24.025958,2024-11-11 20:59:29.666008,-0.6,4.8,0,False,,False,1022,159.7,14.5,11.9,178,170,0.955,223.98
48108,20241111,DL1701,104,DTW,PHL,10,580,608,2024-11-11 21:45:00,2024-11-11 23:08:06.748175,2024-11-11 21:42:03.278051,2024-11-11 23:06:43.944210,-2.9,-1.4,0,False,,False,452,83.1,15.2,9.0,109,90,0.826,123.21
48109,20241111,DL3847,175,LAS,SLC,14,773,175,2024-11-11 06:30:00,2024-11-11 07:40:58.769663,2024-11-11 06:33:35.178455,2024-11-11 07:36:26.378660,3.6,-4.5,0,False,,False,368,71.0,14.7,8.3,130,122,0.938,122.99
48110,20241111,DL3976,28,ATL,SLC,103,631,592,2024-11-11 11:35:00,2024-11-11 15:27:22.553049,2024-11-11 11:36:49.022848,2024-11-11 15:34:08.546561,1.8,6.8,0,False,,False,1587,232.4,17.2,8.2,178,162,0.91,296.71
48111,20241111,DL3746,271,PDX,SLC,6,356,180,2024-11-11 21:05:00,2024-11-11 22:59:17.107875,2024-11-11 21:05:53.239110,2024-11-11 23:12:48.682147,0.9,13.5,0,False,,False,628,114.3,23.5,8.9,109,93,0.853,165.56
48112,20241111,DL3398,133,IAH,ATL,20,757,13,2024-11-11 20:35:00,2024-11-11 22:25:59.660169,2024-11-11 20:30:56.859528,2024-11-11 22:27:05.313546,-4.1,1.1,0,False,,False,688,111.0,15.8,5.4,130,129,0.992,188.54
48113,20241111,DL3408,195,LAX,ORD,74,369,495,2024-11-11 06:35:00,2024-11-11 10:48:24.240720,2024-11-11 06:33:41.816958,2024-11-11 10:43:11.973310,-1.3,-5.2,0,False,,False,1741,253.4,17.9,8.4,192,182,0.948,345.12
48114,20241111,DL4500,340,SLC,CVG,23,702,844,2024-11-11 09:40:00,2024-11-11 13:11:56.669517,2024-11-11 09:39:17.634696,2024-11-11 13:26:31.712160,-0.7,14.6,0,False,,False,1446,211.9,16.0,7.3,130,125,0.962,314.79
48115,20241111,DL4399,370,TPA,SEA,118,221,668,2024-11-11 20:40:00,2024-11-12 02:34:55.007859,2024-11-11 20:37:27.785913,2024-11-12 02:39:44.740625,-2.5,4.8,0,False,,False,2517,354.9,18.2,8.4,180,156,0.867,460.32
48116,20241111,DL3552,236,MSP,DFW,101,450,313,2024-11-11 21:40:00,2024-11-12 00:07:39.869138,2024-11-11 21:43:40.527840,2024-11-12 00:12:13.243080,3.7,4.6,0,False,,False,853,147.7,24.3,12.1,178,176,0.989,202.61
48117,20241111,DL3891,279,PHX,ATL,99,195,636,2024-11-11 06:25:00,2024-11-11 10:21:29.161264,2024-11-11 06:21:55.676186,2024-11-11 10:06:29.161264,-3.1,-15,0,False,,False,1584,236.5,21.1,8.7,160,158,0.988,289.62
48118,20241111,DL2930,18,ATL,MIA,27,594,734,2024-11-11 11:55:00,2024-11-11 13:36:22.047666,2024-11-11 11:58:58.675871,2024-11-11 13:44:03.380402,4.0,7.7,0,False,,False,596,101.4,15.2,8.5,126,125,0.992,161.98
48119,20241111,DL2226,40,BOS,JFK,64,717,249,2024-11-11 20:20:00,2024-11-11 21:13:38.540299,2024-11-11 20:24:59.778927,2024-11-11 21:09:25.642702,5.0,-4.2,5,False,,False,186,53.6,21.3,8.1,150,148,0.987,97.46
48120,20241111,DL3383,288,RDU,JFK,23,848,120,2024-11-11 18:30:00,2024-11-11 19:57:26.063662,2024-11-11 18:27:23.585111,2024-11-11 20:00:55.069102,-2.6,3.5,0,False,,False,427,87.4,24.9,6.8,130,121,0.931,140.28
48121,20241111,DL1873,221,MIA,ATL,41,595,751,2024-11-11 18:35:00,2024-11-11 20:23:49.689947,2024-11-11 18:31:17.647787,2024-11-11 20:32:59.677258,-3.7,9.2,0,False,,False,596,108.8,17.3,13.8,126,114,0.905,153.4
48122,20241111,DL3682,9,ATL,FLL,157,349,729,2024-11-11 11:15:00,2024-11-11 12:58:14.393646,2024-11-11 11:18:05.890419,2024-11-11 13:04:42.936357,3.1,6.5,0,False,,False,582,103.2,14.5,12.8,76,75,0.987,144.12
48123,20241111,DL3750,39,BOS,DTW,151,630,79,2024-11-11 14:15:00,2024-11-11 16:01:41.998353,2024-11-11 14:14:55.789861,2024-11-11 16:06:55.544930,-0.1,5.2,0,False,,False,630,106.7,15.5,9.0,76,69,0.908,155.72
48124,20241111,DL2573,23,ATL,PHX,99,604,810,2024-11-11 07:25:00,2024-11-11 11:12:56.820441,2024-11-11 07:49:29.160396,2024-11-11 11:30:35.983531,24.5,17.7,1,False,,False,1584,227.9,12.3,9.0,160,158,0.988,318.33
