survey_id,flight_id,ticket_id,customer_id,date_id,overall_satisfaction_1to5,on_time_satisfaction_1to5,crew_satisfaction_1to5,comfort_satisfaction_1to5,food_beverage_satisfaction_1to5,nps_score_0to10,would_recommend,complaint_category
35293,6043,53508,1984,20230402,3,5,5,4,3,8,True,None
35294,43024,398283,24866,20240828,4,4,3,4,4,8,True,None
35295,6028,53393,18635,20230402,3,3,4,3,3,5,False,None
35296,57332,526675,4180,20250401,1,2,4,3,4,6,False,In-flight Amenities
35297,74442,687526,22701,20251123,4,5,4,3,4,8,True,None
35298,68787,635858,23278,20250902,4,5,5,4,3,9,True,None
35299,21277,197463,19434,20231025,3,2,4,3,4,6,False,None
35300,36235,332374,2987,20240604,5,5,5,4,3,9,True,None
35301,67648,624757,22779,20250818,5,5,5,4,4,10,True,None
35302,55446,509401,21540,20250304,3,4,4,4,3,5,False,Customer Service
35303,61643,566166,16117,20250603,4,4,5,4,3,8,True,None
35304,32064,293713,10040,20240404,1,2,4,3,5,1,False,Baggage Handling
35305,34340,314658,21366,20240508,4,4,5,4,3,9,True,None
35306,61785,567517,13318,20250605,4,5,4,4,2,10,True,None
35307,13134,120272,21454,20230709,5,4,4,3,1,10,True,None
35308,70567,652000,20590,20250927,3,4,4,5,4,6,False,None
35309,45510,421265,9767,20241004,4,4,4,5,5,8,True,None
35310,27342,251774,10921,20240124,3,4,4,3,3,5,False,None
35311,808,7026,15707,20230113,2,3,5,4,5,5,False,In-flight Amenities
35312,11115,100694,1811,20230615,4,5,4,5,2,9,True,None
35313,26455,243907,23846,20240110,4,5,4,4,2,9,True,None
35314,4986,43760,10642,20230318,3,4,5,3,2,5,False,None
35315,76836,708717,4731,20251231,2,2,5,3,4,3,False,Delay/Cancellation
35316,59939,550430,15326,20250510,5,4,4,4,4,10,True,None
35317,24617,227958,17193,20231215,5,5,4,3,3,9,True,None
35318,53072,488690,24546,20250126,3,4,5,5,3,6,False,Seat Comfort
35319,72048,665533,21695,20251019,5,5,5,5,3,10,True,None
35320,30309,277596,11564,20240309,4,5,2,5,5,10,True,None
35321,29627,271413,3424,20240229,4,5,4,4,5,8,True,None
35322,4757,41629,8361,20230315,5,5,3,3,3,7,True,None
35323,56193,516224,1686,20250315,3,5,5,4,4,6,False,None
35324,10719,96843,14092,20230609,4,5,5,3,3,10,True,None
35325,12293,112059,1419,20230629,3,5,4,4,5,5,False,Seat Comfort
35326,12618,115236,7647,20230703,4,5,3,5,3,9,True,None
35327,70112,647849,7050,20250921,4,5,4,4,4,5,False,None
35328,71653,661920,3308,20251013,5,5,5,5,3,10,True,None
35329,64387,593085,17709,20250708,4,5,4,5,4,9,True,None
35330,33228,304484,12087,20240421,3,3,5,5,3,6,False,None
35331,72556,670248,19870,20251026,4,5,5,3,5,8,True,None
35332,23067,213909,24533,20231122,4,5,4,3,4,9,True,None
35333,29102,266958,13152,20240220,4,3,4,3,3,9,True,None
35334,51786,477706,17038,20250105,3,5,5,3,4,5,False,None
35335,32628,298958,6752,20240413,5,5,5,5,3,10,True,None
35336,24229,224697,3897,20231209,5,4,4,3,4,10,True,None
35337,14189,130508,12023,20230723,5,5,3,5,4,9,True,None
35338,12832,117405,13005,20230705,2,4,4,3,3,5,False,Delay/Cancellation
35339,45407,420343,2584,20241002,4,5,4,4,4,6,False,None
35340,47762,441857,1211,20241106,5,5,5,3,3,10,True,None
35341,4270,37216,13848,20230307,4,5,4,4,4,7,True,None
35342,67200,620382,17247,20250813,4,5,5,5,3,6,False,None
35343,42799,396085,20132,20240826,4,5,4,2,3,8,True,None
35344,47869,442844,15264,20241108,5,4,4,3,3,9,True,None
35345,40317,371997,6494,20240726,4,5,5,4,5,10,True,None
35346,7096,63097,2710,20230419,4,5,3,4,3,9,True,None
35347,45499,421177,20486,20241004,5,4,4,3,4,10,True,None
35348,22152,205430,8767,20231107,5,5,3,3,3,10,True,None
35349,19152,177879,9487,20230924,4,4,5,3,4,7,True,None
35350,10263,92447,24309,20230604,3,4,5,3,3,8,True,None
35351,35186,322429,6324,20240520,5,5,5,3,4,10,True,None
35352,39867,367616,21278,20240721,4,5,4,4,3,7,True,None
35353,58441,536743,8670,20250418,4,4,5,4,3,8,True,None
35354,47716,441443,4555,20241105,4,4,4,5,4,6,False,None
35355,27724,255082,9702,20240130,2,2,4,3,3,5,False,In-flight Amenities
35356,10316,92945,11561,20230605,5,4,4,4,4,10,True,None
35357,7076,62933,1821,20230418,5,5,5,4,3,8,True,None
35358,53137,489245,23697,20250127,3,4,4,4,3,7,True,None
35359,49912,461322,13289,20241208,3,4,5,4,4,9,True,None
35360,12544,114551,23873,20230702,5,5,4,3,3,10,True,None
35361,66944,617925,13480,20250809,5,5,5,3,3,10,True,None
35362,68447,632422,21868,20250828,4,5,5,3,4,8,True,None
35363,50217,463913,14417,20241212,5,5,4,4,5,10,True,None
35364,10661,96234,20285,20230609,4,5,4,3,4,8,True,None
35365,8888,79466,22347,20230515,5,5,4,2,4,10,True,None
35366,40191,370808,2034,20240725,4,5,5,3,3,8,True,None
35367,53315,490751,1641,20250130,4,5,5,4,4,7,True,None
35368,31510,288713,16979,20240327,4,5,3,4,5,9,True,None
35369,18018,167507,21172,20230909,3,4,5,3,2,6,False,None
35370,53151,489374,3777,20250127,2,3,4,4,5,3,False,Cleanliness
35371,39984,368765,16359,20240722,4,4,5,4,2,7,True,None
35372,34779,318682,12662,20240514,4,5,4,3,5,8,True,None
35373,44293,410167,5189,20240915,3,5,4,5,5,5,False,None
35374,34664,317670,17328,20240513,4,5,4,3,4,8,True,None
35375,523,4636,13350,20230109,5,5,3,3,3,10,True,None
35376,1513,13152,19200,20230124,2,4,4,5,3,5,False,Customer Service
35377,1052,9241,1032,20230116,4,5,5,4,3,7,True,None
35378,41631,384635,23457,20240812,5,5,4,4,3,10,True,None
35379,3438,29886,4560,20230222,3,4,5,4,5,4,False,Seat Comfort
35380,23770,220686,13963,20231201,4,5,5,2,3,8,True,None
35381,682,6006,17923,20230111,4,5,4,4,4,9,True,None
35382,52517,483885,1737,20250117,4,5,4,4,3,9,True,None
35383,47830,442518,12955,20241107,4,4,5,3,5,7,True,None
35384,19422,180392,14940,20230929,4,4,4,4,2,8,True,None
35385,986,8609,21743,20230116,4,4,5,3,5,8,True,None
35386,17432,161983,24007,20230901,5,5,4,3,1,9,True,None
35387,11897,108270,8717,20230624,4,3,5,3,2,9,True,None
35388,66388,612521,24562,20250802,3,3,5,5,3,6,False,None
35389,50303,464674,22025,20241214,2,2,3,2,4,6,False,Booking Issue
35390,4888,42852,24916,20230317,4,5,5,3,5,8,True,None
35391,66385,612489,3949,20250802,3,4,5,3,3,6,False,None
35392,480,4269,19931,20230108,4,5,5,3,5,10,True,None
35393,4074,35405,203,20230304,4,5,4,4,3,9,True,None
35394,33698,308772,1184,20240429,4,4,5,4,4,6,False,None
35395,27717,255020,1114,20240130,5,5,5,3,3,10,True,None
35396,36951,339263,21223,20240613,4,5,5,4,4,9,True,None
35397,76784,708289,18558,20251230,2,3,5,4,4,6,False,In-flight Amenities
35398,10770,97356,7080,20230610,4,5,5,3,5,9,True,None
35399,62933,578731,7029,20250620,5,5,4,3,4,10,True,None
35400,72184,666770,1773,20251021,3,3,4,3,4,6,False,Customer Service
35401,68408,632041,6775,20250828,3,5,4,5,4,7,True,None
35402,9852,88509,19538,20230529,5,5,3,4,3,9,True,None
35403,54467,500742,10939,20250217,5,4,5,5,3,10,True,None
35404,22063,204617,15429,20231106,3,5,4,3,4,10,True,Baggage Handling
35405,16013,148287,8026,20230814,5,3,5,4,3,10,True,None
35406,16952,157307,4450,20230825,5,5,4,4,3,9,True,None
35407,1162,10174,5944,20230118,5,5,5,3,3,10,True,None
35408,39853,367482,22060,20240721,5,5,4,4,3,10,True,None
35409,67618,624493,16570,20250818,5,5,4,3,4,9,True,None
35410,21548,199942,8565,20231029,5,5,4,3,5,9,True,None
35411,48097,444934,238,20241111,5,4,5,4,4,10,True,None
35412,19931,185119,23465,20231006,5,5,4,3,4,10,True,None
35413,41326,381725,24659,20240808,4,4,4,3,5,10,True,None
35414,49393,456827,17192,20241129,5,5,4,5,3,10,True,None
35415,24303,225337,3081,20231210,4,5,4,3,3,8,True,None
35416,1841,15963,20041,20230129,4,5,5,4,4,8,True,None
35417,12758,116690,152,20230704,3,4,4,3,3,6,False,Customer Service
35418,51684,476844,5689,20250103,4,5,5,3,3,8,True,None
35419,23437,217617,6393,20231126,4,4,4,5,5,9,True,None
35420,8417,75210,5828,20230508,4,5,5,4,4,10,True,None
35421,47088,435719,14812,20241027,3,5,3,4,4,8,True,None
35422,57256,525976,2144,20250331,4,4,4,4,2,7,True,None
35423,23201,215274,13499,20231123,5,5,1,4,2,10,True,None
35424,4766,41728,20206,20230315,4,1,4,5,3,10,True,None
35425,5794,51163,21494,20230330,4,5,5,4,3,8,True,None
35426,72929,673649,18077,20251101,5,4,5,3,3,10,True,None
35427,43883,406381,12387,20240909,3,5,5,4,4,8,True,None
35428,10696,96586,6994,20230609,3,5,4,3,3,8,True,Customer Service
35429,38433,353599,18558,20240703,4,5,4,5,3,9,True,None
35430,17124,158998,11899,20230828,3,4,5,2,3,8,True,Delay/Cancellation
35431,16764,155544,20279,20230823,3,5,5,5,3,6,False,None
35432,49740,459888,4557,20241205,1,2,4,4,3,1,False,Baggage Handling
35433,21093,195733,20804,20231023,4,3,3,2,4,8,True,None
35434,36407,334069,4197,20240606,4,3,4,4,3,8,True,None
35435,30835,282486,977,20240317,5,5,5,5,2,10,True,None
35436,17764,165147,21703,20230905,2,5,4,4,5,2,False,In-flight Amenities
35437,19609,182099,4381,20231001,5,5,5,3,5,9,True,None
35438,42658,394704,22848,20240824,4,5,4,3,4,9,True,None
35439,49593,458650,3697,20241202,3,3,4,5,2,5,False,Booking Issue
35440,32880,301315,16417,20240416,4,5,5,4,4,7,True,None
35441,11552,104880,5201,20230620,3,5,4,4,4,4,False,Booking Issue
35442,14141,130005,19565,20230722,5,5,5,4,4,10,True,None
35443,41517,383537,2410,20240810,5,5,5,4,3,10,True,None
35444,76077,702050,460,20251219,5,5,5,4,2,10,True,None
35445,33052,302832,2279,20240419,4,3,3,4,3,6,False,None
35446,75418,696379,24262,20251208,3,3,5,3,3,7,True,Booking Issue
35447,19982,185591,12816,20231006,5,3,5,3,2,10,True,None
35448,53184,489657,6861,20250127,4,4,4,5,3,8,True,None
35449,11194,101437,10318,20230616,4,5,4,2,3,9,True,None
35450,62327,572809,4100,20250612,4,5,4,4,3,8,True,None
35451,11614,105467,14408,20230621,4,5,4,4,4,7,True,None
35452,4265,37166,7986,20230307,4,5,5,4,4,7,True,None
35453,23646,219580,14211,20231130,4,4,4,3,3,10,True,None
35454,57516,528377,16284,20250404,5,4,4,2,2,10,True,None
35455,71541,660891,8004,20251011,4,5,4,3,3,8,True,None
35456,23451,217762,22139,20231127,5,5,3,4,4,10,True,None
35457,35733,327627,15738,20240528,4,5,3,4,2,10,True,None
35458,21760,201802,6116,20231101,5,5,5,5,4,9,True,None
35459,44370,410864,20696,20240916,5,5,4,4,4,10,True,None
35460,11740,106726,15264,20230622,2,4,5,5,4,3,False,Customer Service
35461,41867,386994,24274,20240815,4,5,4,2,4,8,True,None
35462,51087,471434,18679,20241226,4,5,4,4,3,7,True,None
35463,74618,689112,20671,20251126,5,5,4,3,4,8,True,None
35464,64472,593878,7910,20250709,4,3,3,3,4,8,True,None
35465,19475,180902,10286,20230929,4,3,4,5,5,8,True,None
35466,39967,368602,3555,20240722,4,5,5,4,5,7,True,None
35467,15192,140297,5689,20230804,2,4,5,5,4,3,False,Cleanliness
35468,28770,264008,3514,20240216,4,5,4,4,4,9,True,None
35469,16699,154881,15807,20230822,4,5,5,4,4,6,False,None
35470,27462,252792,5534,20240126,4,5,4,4,4,5,False,None
35471,6047,53546,2341,20230402,4,4,3,4,4,9,True,None
35472,25162,232572,2501,20231224,4,4,3,4,3,8,True,None
35473,25874,238957,17352,20240102,4,4,4,4,3,8,True,None
35474,11314,102615,17250,20230617,5,5,4,4,4,10,True,None
35475,4113,35789,23865,20230305,5,4,3,4,3,10,True,None
35476,66240,611045,10527,20250801,3,3,5,5,3,6,False,Delay/Cancellation
35477,60206,552857,21201,20250514,4,5,3,5,3,7,True,None
35478,9669,86717,13046,20230527,3,4,5,2,5,7,True,Delay/Cancellation
35479,18139,168535,14197,20230911,4,5,5,4,2,6,False,None
35480,16376,151751,24089,20230818,1,3,3,4,3,4,False,Delay/Cancellation
35481,41972,388077,393,20240816,4,4,4,4,2,8,True,None
35482,33094,303227,23738,20240419,4,5,5,2,2,10,True,None
35483,19948,185257,22359,20231006,4,5,5,4,3,8,True,None
35484,28436,261172,1618,20240210,3,5,3,5,5,6,False,None
35485,10852,98080,21913,20230611,4,5,4,4,4,7,True,None
35486,26519,244476,7800,20240112,1,2,5,4,3,1,False,Baggage Handling
35487,54860,504165,2767,20250223,2,1,5,5,4,5,False,Delay/Cancellation
35488,61975,569407,16730,20250607,3,4,5,4,3,7,True,None
35489,55444,509382,7076,20250304,5,5,4,4,5,10,True,None
35490,46246,427984,22409,20241015,4,5,4,3,4,8,True,None
35491,16819,156071,18662,20230824,4,4,5,3,4,9,True,None
35492,14148,130078,8752,20230722,4,4,5,4,4,9,True,None
35493,18544,172337,20184,20230916,4,4,5,3,3,9,True,None
35494,52289,481900,10467,20250113,5,4,4,5,3,9,True,None
35495,58588,538066,19682,20250420,4,5,5,3,3,9,True,None
35496,58782,539869,1813,20250423,4,4,4,5,3,8,True,None
35497,32998,302389,6861,20240418,4,5,4,3,5,6,False,None
35498,38096,350269,18428,20240628,4,5,4,5,3,9,True,None
35499,6410,56871,14750,20230408,5,5,5,3,3,10,True,None
35500,65210,601022,7847,20250719,4,5,4,4,3,7,True,None
35501,69842,645320,13975,20250917,4,5,4,4,3,9,True,None
35502,19509,181178,19153,20230930,4,4,4,3,2,10,True,None
35503,41710,385430,15596,20240812,4,5,3,5,2,8,True,None
35504,71910,664225,4641,20251017,5,5,4,3,2,10,True,None
35505,36551,335422,8011,20240608,4,5,5,4,2,8,True,None
35506,50961,470261,23789,20241224,4,5,5,4,4,10,True,None
35507,15249,140861,6741,20230805,4,5,4,5,3,9,True,None
35508,824,7173,19936,20230113,4,5,4,4,3,8,True,None
35509,27857,256179,10571,20240201,4,5,3,4,5,7,True,None
35510,31143,285322,14668,20240321,2,4,3,4,4,4,False,Delay/Cancellation
35511,21970,203737,13776,20231104,3,4,4,2,4,7,True,None
35512,30108,275835,12530,20240307,4,5,5,3,5,9,True,None
35513,60497,555530,17907,20250518,1,2,4,4,3,0,False,Delay/Cancellation
35514,10684,96451,13089,20230609,3,5,3,5,5,7,True,Baggage Handling
35515,35671,327012,15957,20240527,3,4,4,3,3,5,False,Seat Comfort
35516,45989,425699,21917,20241011,3,5,5,4,2,8,True,Booking Issue
35517,4648,40631,19226,20230313,4,4,3,4,4,8,True,None
35518,24569,227518,19268,20231215,5,5,5,4,4,9,True,None
35519,44460,411690,14897,20240918,4,4,5,5,2,9,True,None
35520,33132,303599,6013,20240420,4,3,5,3,4,10,True,None
35521,73901,682728,11939,20251115,5,5,2,3,4,8,True,None
35522,69082,638457,8561,20250906,3,5,3,4,4,6,False,In-flight Amenities
35523,24217,224592,9447,20231209,4,2,5,4,4,9,True,None
35524,48333,447126,7515,20241114,4,5,4,3,4,7,True,None
35525,56938,523083,2897,20250326,4,5,4,4,4,7,True,None
35526,74243,685855,20802,20251120,3,4,5,5,4,6,False,None
35527,69210,639610,1314,20250908,4,3,4,2,4,8,True,None
35528,70251,649110,15291,20250922,4,5,4,4,5,6,False,None
35529,26542,244696,12981,20240112,4,4,5,4,3,6,False,None
35530,18496,171867,23641,20230916,5,5,4,3,3,10,True,None
35531,61016,560184,24076,20250526,4,5,4,5,4,9,True,None
35532,41679,385102,20954,20240812,3,2,4,3,4,8,True,Baggage Handling
35533,65253,601460,20365,20250719,4,4,3,5,4,10,True,None
35534,61592,565660,2101,20250603,3,5,5,3,3,9,True,Customer Service
35535,4448,38836,21820,20230310,5,5,5,3,3,7,True,None
35536,27470,252864,16197,20240126,5,5,4,4,5,9,True,None
35537,45939,425234,23112,20241010,4,5,4,4,4,7,True,None
35538,27671,254665,1228,20240129,4,5,4,4,3,8,True,None
35539,3572,31031,14540,20230224,4,4,5,4,4,8,True,None
35540,60740,557721,22428,20250522,5,5,5,4,5,9,True,None
35541,5487,48274,18141,20230325,4,4,4,5,2,10,True,None
35542,55252,507602,4331,20250301,3,5,3,5,3,5,False,Customer Service
35543,71704,662392,14881,20251014,5,5,4,4,3,9,True,None
35544,39163,360741,9849,20240712,2,1,4,3,5,4,False,Customer Service
35545,63727,586561,7,20250629,4,5,3,5,5,6,False,None
35546,20639,191551,1114,20231016,3,4,5,3,2,6,False,None
35547,64911,598216,14134,20250715,4,5,4,5,3,9,True,None
35548,41295,381429,22991,20240808,4,5,5,4,3,7,True,None
35549,16669,154575,6241,20230822,5,5,4,5,5,10,True,None
35550,13632,125154,5578,20230716,4,5,3,4,3,6,False,None
35551,18012,167446,10436,20230909,4,5,3,4,3,8,True,None
35552,71551,660998,7939,20251011,4,4,4,4,3,8,True,None
35553,33640,308253,16108,20240428,4,3,4,3,4,9,True,None
35554,67903,627199,23864,20250822,4,5,4,4,2,7,True,None
35555,22960,212905,17420,20231120,5,4,4,4,2,10,True,None
35556,48013,444156,7562,20241110,5,5,5,3,4,10,True,None
35557,33344,305508,3114,20240423,3,5,5,4,4,7,True,Customer Service
35558,74789,690831,6056,20251128,4,5,5,3,2,8,True,None
35559,1293,11265,22262,20230121,5,5,5,2,4,10,True,None
35560,46392,429331,22924,20241017,4,5,3,5,3,7,True,None
35561,64076,589984,13290,20250704,4,4,5,3,4,7,True,None
35562,30657,280776,19234,20240314,5,5,3,3,3,10,True,None
35563,74692,689849,22990,20251127,2,3,5,5,2,3,False,Customer Service
35564,2546,21993,18438,20230209,3,3,5,4,3,6,False,Baggage Handling
35565,57437,527672,77,20250403,4,4,4,4,3,8,True,None
35566,51511,475296,11914,20250101,5,5,4,3,2,10,True,None
35567,33172,303982,11206,20240421,4,4,5,3,3,6,False,None
35568,17970,167057,785,20230908,5,5,3,5,2,10,True,None
35569,75752,699326,19400,20251214,4,5,3,4,2,8,True,None
35570,55000,505405,12068,20250225,3,4,5,4,3,7,True,Baggage Handling
35571,52301,481994,16244,20250114,5,5,4,5,4,9,True,None
35572,20112,186781,19262,20231008,4,4,4,5,3,8,True,None
35573,3791,32829,5454,20230228,4,4,4,3,2,10,True,None
35574,6933,61623,8320,20230416,4,4,5,4,3,7,True,None
35575,56567,519721,3121,20250321,5,4,4,4,3,10,True,None
35576,61945,569119,12385,20250607,3,3,4,5,3,5,False,Baggage Handling
35577,47037,435211,23557,20241026,5,5,4,3,5,9,True,None
35578,5485,48255,19494,20230325,2,1,5,4,4,5,False,Delay/Cancellation
35579,47188,436648,22453,20241028,3,4,4,3,3,8,True,Delay/Cancellation
35580,42778,395875,70,20240825,5,5,4,5,4,8,True,None
35581,68655,634515,2312,20250831,5,5,5,3,2,10,True,None
35582,21009,195005,17432,20231021,1,3,5,4,4,1,False,Customer Service
35583,42084,389154,21802,20240817,5,5,4,4,4,10,True,None
35584,28947,265526,5933,20240218,1,3,4,4,3,2,False,Delay/Cancellation
35585,15636,144598,13898,20230809,3,5,4,4,3,7,True,None
35586,40977,378343,6214,20240803,4,5,5,4,4,7,True,None
35587,20744,192554,21928,20231017,4,5,4,2,4,9,True,None
35588,39298,362011,11206,20240713,5,5,4,5,3,10,True,None
35589,30422,278620,8151,20240311,4,4,4,3,3,8,True,None
35590,17890,166311,11740,20230907,3,4,4,3,4,6,False,Baggage Handling
35591,40959,378193,476,20240803,5,4,4,5,3,10,True,None
35592,37486,344386,20355,20240620,4,5,4,5,5,9,True,None
35593,45747,423462,10611,20241007,3,3,5,4,3,6,False,None
35594,57507,528296,11490,20250403,5,4,5,4,2,10,True,None
35595,48732,450663,23019,20241120,3,3,3,4,3,7,True,In-flight Amenities
35596,17829,165731,122,20230906,5,5,4,5,5,8,True,None
35597,28641,262917,24056,20240213,4,5,4,5,3,9,True,None
35598,74202,685470,956,20251119,4,3,3,4,3,10,True,None
35599,44417,411290,11488,20240917,5,5,4,4,3,8,True,None
35600,25490,235494,14371,20231228,4,5,4,4,5,6,False,None
35601,45124,417788,16757,20240929,4,5,4,3,4,7,True,None
35602,37160,341298,783,20240616,5,4,5,4,5,10,True,None
35603,34913,319897,5785,20240516,4,3,4,3,3,7,True,None
35604,22561,209261,22185,20231114,4,5,4,4,5,10,True,None
35605,25267,233564,16075,20231225,4,4,3,2,3,6,False,None
35606,6164,54635,2300,20230404,4,5,4,3,4,10,True,None
35607,43195,399921,12472,20240830,2,4,4,4,3,3,False,Cleanliness
35608,31749,290835,5844,20240331,4,5,3,3,3,7,True,None
35609,68875,636610,49,20250903,4,5,3,4,4,7,True,None
35610,31606,289574,13586,20240329,4,5,4,4,3,7,True,None
35611,34709,318060,13780,20240514,5,5,3,3,3,10,True,None
35612,11241,101887,3364,20230616,2,2,4,4,4,3,False,Baggage Handling
35613,51829,478071,17038,20250106,3,2,4,4,2,7,True,Booking Issue
35614,23080,214045,12155,20231122,4,5,4,4,4,9,True,None
35615,57283,526225,12433,20250331,5,5,5,2,2,10,True,None
35616,12466,113770,6773,20230701,4,4,5,4,3,7,True,None
35617,68228,630344,12880,20250825,5,5,4,3,3,10,True,None
35618,1735,15067,143,20230128,2,4,5,4,5,5,False,In-flight Amenities
35619,28323,260232,12188,20240209,4,5,5,4,4,8,True,None
35620,40087,369760,13612,20240723,3,4,4,4,4,6,False,None
35621,38058,349922,23144,20240628,3,4,5,4,3,8,True,None
35622,19716,183073,24326,20231003,5,5,5,5,2,9,True,None
35623,64030,589500,20441,20250703,5,5,4,4,3,10,True,None
35624,17272,160432,15931,20230830,5,5,5,4,4,10,True,None
35625,64908,598185,2566,20250715,5,5,4,4,3,10,True,None
35626,8623,77074,19544,20230512,4,4,4,3,3,10,True,None
35627,63044,579830,14404,20250621,3,5,5,4,3,4,False,None
35628,18206,169173,17664,20230911,5,5,5,4,3,10,True,None
35629,21057,195445,22255,20231022,3,3,5,4,4,8,True,None
35630,4103,35686,12918,20230305,3,3,5,3,4,7,True,None
35631,62046,570097,14758,20250608,5,3,4,4,3,9,True,None
35632,34474,315913,3793,20240510,4,5,3,3,4,8,True,None
35633,18315,170134,10480,20230913,2,3,3,4,3,3,False,Booking Issue
35634,21448,199020,17527,20231027,5,5,5,2,2,10,True,None
35635,64978,598845,12768,20250716,3,3,4,3,4,9,True,Baggage Handling
35636,70424,650662,6203,20250925,4,5,4,5,3,7,True,None
35637,58586,538052,8665,20250420,4,5,5,2,3,9,True,None
35638,34467,315855,11787,20240510,4,4,4,4,4,8,True,None
35639,35242,322969,17038,20240521,4,3,4,5,5,9,True,None
35640,39942,368350,23319,20240722,4,3,4,3,5,10,True,None
35641,30880,282863,23542,20240317,4,5,4,5,5,9,True,None
35642,18828,174937,11206,20230920,4,4,4,4,3,8,True,None
35643,20369,189116,20957,20231012,5,4,2,3,3,10,True,None
35644,44004,407525,6834,20240911,3,5,3,4,3,6,False,None
35645,49286,455767,15205,20241128,4,5,4,4,3,4,False,None
35646,35524,325554,1809,20240526,4,3,3,4,5,9,True,None
35647,46162,427215,14940,20241014,4,5,4,4,3,8,True,None
35648,48584,449323,24270,20241118,5,4,5,4,4,9,True,None
35649,50875,469472,23351,20241223,5,5,4,4,4,10,True,None
35650,1438,12501,22690,20230123,3,3,5,5,4,7,True,Delay/Cancellation
35651,65150,600476,20756,20250718,3,4,3,4,4,8,True,None
