maintenance_id,aircraft_id,maintenance_date,maintenance_type,cost_usd,downtime_hours,performed_at_hub,technician_count
2116,69,2023-12-08,C-Check,357965.32,209.4,False,5
2117,154,2024-07-12,Avionics Update,53113.18,40.4,True,6
2118,97,2025-02-23,A-Check (Routine),6233.88,10.9,False,4
2119,6,2023-03-05,A-Check (Routine),10779.68,4.4,True,5
2120,143,2023-02-17,Engine Overhaul,1085948.74,342.7,True,1
2121,37,2025-03-27,A-Check (Routine),7243.95,8.6,True,5
2122,124,2023-09-11,A-Check (Routine),9364.7,5.6,True,6
2123,99,2024-02-05,D-Check (Heavy),1250334.98,566.6,True,1
2124,65,2024-08-16,B-Check,18181.64,27.8,False,5
2125,5,2025-03-04,A-Check (Routine),4032.65,7.5,True,7
2126,11,2024-09-29,B-Check,11106.01,33.7,False,8
2127,23,2025-10-27,Unscheduled Repair,4078.84,6.3,False,3
2128,62,2025-10-01,Avionics Update,40617.58,39.0,True,4
2129,88,2023-02-20,Unscheduled Repair,35611.31,11.4,True,7
2130,87,2024-12-08,A-Check (Routine),3687.68,4.6,True,4
2131,155,2025-06-23,A-Check (Routine),11425.57,9.2,True,3
2132,141,2025-07-29,B-Check,21103.3,14.1,False,5
2133,89,2024-01-09,A-Check (Routine),9201.55,9.7,True,8
2134,151,2023-09-05,Avionics Update,56566.52,51.8,True,1
2135,48,2025-10-15,A-Check (Routine),4703.1,6.5,False,1
2136,17,2025-08-14,B-Check,25708.48,12.6,True,7
2137,128,2024-05-12,A-Check (Routine),10782.57,6.8,False,6
2138,118,2024-12-08,B-Check,28006.35,30.0,False,1
2139,4,2024-01-23,A-Check (Routine),3028.38,7.0,True,2
2140,72,2024-11-06,A-Check (Routine),6950.9,8.8,True,8
2141,26,2025-09-07,Unscheduled Repair,87241.77,20.4,False,6
2142,156,2024-04-08,A-Check (Routine),4832.73,4.1,True,6
2143,14,2024-05-06,B-Check,18576.08,21.3,True,3
2144,82,2024-01-24,B-Check,29134.02,23.2,True,7
2145,53,2023-02-12,A-Check (Routine),8122.16,8.8,False,6
2146,112,2024-05-11,Engine Overhaul,473985.74,346.6,True,3
2147,45,2024-06-21,Unscheduled Repair,4865.24,45.6,False,8
2148,2,2024-01-08,Engine Overhaul,799671.16,231.0,True,4
2149,133,2025-01-15,Unscheduled Repair,5999.14,3.2,False,4
2150,154,2024-09-20,B-Check,24335.91,23.6,True,2
2151,20,2025-08-03,A-Check (Routine),4516.52,5.2,False,2
2152,63,2023-03-20,A-Check (Routine),9837.04,10.5,True,3
2153,104,2025-05-24,A-Check (Routine),7554.88,10.1,False,1
2154,68,2025-02-10,A-Check (Routine),7948.23,8.5,True,2
2155,120,2023-12-27,Unscheduled Repair,35700.92,29.7,False,7
2156,166,2023-01-05,Unscheduled Repair,30846.13,35.5,True,2
2157,48,2023-01-05,C-Check,409455.19,154.8,True,6
2158,19,2024-11-20,C-Check,314257.56,202.0,False,5
2159,95,2025-08-30,A-Check (Routine),9943.2,9.3,True,4
2160,58,2025-04-26,B-Check,17324.28,20.8,True,7
2161,93,2025-06-02,B-Check,11197.28,12.8,True,4
2162,165,2024-09-12,Unscheduled Repair,55934.86,38.4,True,8
2163,30,2023-09-30,A-Check (Routine),8452.94,11.2,True,8
2164,29,2025-12-04,Avionics Update,88205.04,59.9,True,2
2165,52,2023-09-08,C-Check,388602.15,241.1,False,2
2166,142,2024-09-01,A-Check (Routine),3394.11,8.6,False,5
2167,40,2025-12-08,Avionics Update,84787.46,59.6,True,5
2168,73,2025-08-01,Unscheduled Repair,47234.02,41.7,True,7
2169,146,2023-08-30,Unscheduled Repair,68995.07,16.2,True,6
2170,113,2024-10-02,B-Check,15838.22,24.5,True,7
2171,27,2025-11-30,B-Check,33581.67,15.7,True,4
2172,13,2024-05-23,Engine Overhaul,909531.85,591.0,True,2
2173,90,2024-08-13,B-Check,27209.97,21.4,True,6
2174,148,2025-07-20,Engine Overhaul,498840.19,472.9,True,4
2175,30,2023-03-30,A-Check (Routine),8477.2,6.8,False,2
2176,22,2025-09-15,C-Check,214750.0,122.7,False,6
2177,102,2023-09-23,A-Check (Routine),8760.15,10.4,True,6
2178,103,2023-06-17,A-Check (Routine),7547.92,7.1,True,7
2179,89,2024-06-29,Unscheduled Repair,65042.06,3.0,False,7
2180,7,2024-01-25,Engine Overhaul,1190387.91,375.7,True,3
2181,154,2023-12-22,B-Check,24700.78,29.9,False,6
2182,52,2024-05-09,A-Check (Routine),10433.36,11.2,True,6
2183,134,2025-07-20,Unscheduled Repair,39741.85,19.2,True,2
2184,4,2025-10-06,Unscheduled Repair,23997.42,13.0,True,2
2185,77,2025-07-16,A-Check (Routine),8686.83,5.7,False,7
2186,22,2025-05-06,D-Check (Heavy),1739081.18,701.5,False,8
2187,135,2024-07-12,Avionics Update,48900.97,54.9,True,6
2188,136,2023-09-18,C-Check,345542.74,225.6,True,2
2189,85,2023-02-25,Unscheduled Repair,37961.76,34.7,True,6
2190,142,2023-03-06,Unscheduled Repair,25429.35,29.5,False,4
2191,118,2025-11-02,A-Check (Routine),10731.18,11.2,False,6
2192,59,2025-05-15,B-Check,30727.57,34.1,True,2
2193,116,2024-04-21,Unscheduled Repair,23035.76,4.9,True,6
2194,91,2023-08-10,A-Check (Routine),10842.17,11.7,True,8
2195,50,2023-10-28,B-Check,33072.49,29.8,True,8
2196,18,2023-12-25,A-Check (Routine),10654.65,9.3,True,7
2197,102,2023-08-30,A-Check (Routine),5914.74,4.7,True,5
2198,136,2024-07-30,A-Check (Routine),9661.33,9.7,True,1
2199,128,2023-05-16,Unscheduled Repair,66972.91,7.6,True,8
2200,148,2023-02-01,A-Check (Routine),6938.61,5.3,True,3
2201,62,2025-01-10,A-Check (Routine),11067.9,6.7,False,7
2202,125,2025-05-08,Unscheduled Repair,30212.02,26.6,True,1
2203,9,2025-10-30,Unscheduled Repair,84205.53,22.8,True,5
2204,39,2023-10-17,A-Check (Routine),4773.35,4.6,False,6
2205,89,2025-04-20,A-Check (Routine),4331.57,6.7,True,2
2206,2,2024-09-14,Unscheduled Repair,79597.67,15.9,True,6
2207,30,2023-02-16,A-Check (Routine),7189.65,4.2,True,8
2208,113,2023-08-31,B-Check,14825.69,24.9,True,1
2209,80,2025-05-04,Unscheduled Repair,40237.79,40.2,True,7
2210,148,2023-08-22,B-Check,11289.32,21.8,True,6
2211,11,2024-06-15,A-Check (Routine),10075.35,6.9,True,7
2212,24,2023-03-15,A-Check (Routine),3410.95,7.7,True,3
2213,103,2024-02-14,Engine Overhaul,982819.49,546.6,False,7
2214,123,2025-05-28,B-Check,22427.83,20.6,True,1
2215,149,2025-06-21,A-Check (Routine),9642.02,11.8,True,7
2216,162,2025-08-28,A-Check (Routine),3105.45,10.0,True,8
2217,59,2025-11-30,A-Check (Routine),4959.36,11.0,True,6
2218,61,2024-05-20,Unscheduled Repair,42595.64,44.6,True,6
2219,53,2025-11-08,A-Check (Routine),4317.38,4.6,True,3
2220,72,2024-07-07,Unscheduled Repair,42560.05,19.2,True,8
2221,102,2023-11-05,B-Check,21400.32,13.4,True,1
2222,122,2025-03-25,B-Check,15834.01,28.3,True,7
2223,137,2024-06-05,A-Check (Routine),7202.65,8.1,True,1
2224,43,2024-10-24,Unscheduled Repair,61618.15,19.4,False,1
2225,87,2023-05-19,B-Check,28413.14,35.1,True,5
2226,7,2023-04-14,D-Check (Heavy),1087825.84,739.9,False,1
2227,161,2025-12-27,A-Check (Routine),4188.01,4.7,True,3
2228,70,2023-07-23,B-Check,10503.26,27.6,True,7
2229,104,2024-10-10,Unscheduled Repair,75206.65,44.1,True,6
2230,115,2023-10-07,Unscheduled Repair,42143.47,35.7,True,2
2231,134,2023-09-15,Unscheduled Repair,10972.49,29.5,True,8
2232,93,2024-07-31,Unscheduled Repair,10726.23,7.9,True,5
2233,94,2024-05-13,A-Check (Routine),3586.34,10.4,True,5
2234,86,2023-04-01,Unscheduled Repair,52326.56,2.5,True,7
2235,13,2025-01-10,B-Check,29729.85,23.1,False,7
2236,63,2023-12-30,B-Check,30016.34,13.0,True,7
2237,120,2025-10-19,Avionics Update,105955.39,40.0,False,7
2238,73,2024-05-04,A-Check (Routine),3090.67,8.3,True,6
2239,99,2024-08-21,Engine Overhaul,563527.8,492.6,True,8
2240,54,2023-04-29,Unscheduled Repair,23809.19,45.0,False,3
2241,101,2023-09-04,Unscheduled Repair,59937.33,5.7,True,4
2242,7,2024-04-05,A-Check (Routine),9937.35,11.2,True,4
2243,88,2024-03-08,A-Check (Routine),6689.1,4.7,False,4
2244,126,2025-06-26,Unscheduled Repair,53183.82,2.3,True,2
2245,141,2024-11-10,A-Check (Routine),8292.9,4.2,True,5
2246,84,2025-04-10,A-Check (Routine),10429.74,4.0,False,4
2247,25,2023-10-10,D-Check (Heavy),1668232.57,628.8,False,1
2248,137,2025-09-04,Unscheduled Repair,79390.58,32.6,False,6
2249,164,2024-01-31,Unscheduled Repair,72472.23,21.5,True,8
2250,134,2024-09-29,C-Check,227185.49,207.0,True,1
2251,54,2024-01-14,A-Check (Routine),8223.75,7.5,True,1
2252,43,2023-10-07,Unscheduled Repair,44355.86,27.8,True,7
2253,39,2025-09-12,B-Check,20865.11,34.2,True,4
2254,136,2023-11-12,A-Check (Routine),6454.96,4.8,False,5
2255,115,2024-11-13,B-Check,14696.9,22.3,True,3
2256,80,2024-08-27,Unscheduled Repair,77303.55,19.4,True,1
2257,88,2025-03-08,B-Check,34156.76,21.1,True,7
2258,140,2023-11-01,B-Check,29907.28,12.4,True,7
2259,120,2025-06-22,A-Check (Routine),6131.75,4.3,False,8
2260,21,2024-02-24,B-Check,21481.51,29.4,True,7
2261,83,2024-10-11,A-Check (Routine),9176.07,11.3,True,3
2262,17,2025-08-09,B-Check,12304.97,30.9,False,5
2263,133,2024-06-05,Avionics Update,23621.49,77.6,True,7
2264,27,2025-08-13,Avionics Update,102785.65,62.3,True,6
2265,38,2025-04-25,B-Check,17413.53,23.7,True,2
2266,20,2023-04-06,A-Check (Routine),5415.35,8.4,True,4
2267,141,2023-05-08,B-Check,12401.28,33.9,False,6
2268,93,2024-02-16,B-Check,14924.59,26.7,True,3
2269,36,2024-09-03,Unscheduled Repair,81765.92,18.4,False,4
2270,105,2023-06-13,A-Check (Routine),3237.21,6.3,False,5
2271,6,2023-08-16,Engine Overhaul,725202.41,455.0,True,6
2272,23,2025-12-22,A-Check (Routine),5310.06,4.7,True,1
2273,92,2024-11-17,Unscheduled Repair,31094.72,40.5,True,6
2274,87,2025-06-02,Unscheduled Repair,78476.94,18.4,True,8
2275,93,2024-06-25,B-Check,31576.94,18.8,True,5
2276,149,2023-02-09,C-Check,259544.22,129.3,True,3
2277,78,2025-10-27,A-Check (Routine),5408.2,8.9,True,6
2278,21,2024-07-21,Unscheduled Repair,22592.26,22.5,False,8
2279,154,2023-11-30,C-Check,345931.41,265.3,True,4
2280,14,2024-10-05,Unscheduled Repair,4488.14,34.6,True,5
2281,75,2024-05-22,D-Check (Heavy),2372474.1,625.6,False,2
2282,81,2024-10-26,A-Check (Routine),6267.16,6.2,False,5
2283,41,2025-03-09,B-Check,31766.37,20.2,True,4
2284,97,2023-11-22,C-Check,402421.76,237.1,True,1
2285,65,2023-08-16,A-Check (Routine),10426.05,8.9,True,4
2286,158,2024-02-20,Unscheduled Repair,48836.48,6.6,True,5
2287,160,2025-10-16,A-Check (Routine),10471.76,5.2,True,6
2288,15,2023-04-10,A-Check (Routine),6706.22,11.3,True,1
2289,12,2024-04-12,A-Check (Routine),4722.8,10.7,True,3
2290,42,2025-03-26,C-Check,356651.34,131.6,True,5
2291,84,2025-08-15,C-Check,225179.54,143.7,True,2
2292,83,2023-08-17,Unscheduled Repair,31580.15,25.2,True,8
2293,162,2024-04-30,A-Check (Routine),7669.56,9.2,True,1
2294,164,2023-07-20,A-Check (Routine),7744.44,11.9,False,5
2295,94,2023-02-15,Unscheduled Repair,29050.28,11.6,True,6
2296,37,2025-10-17,A-Check (Routine),9231.19,9.4,True,2
2297,154,2023-01-30,C-Check,159689.16,282.3,True,4
2298,142,2024-09-12,Avionics Update,33960.76,36.2,True,6
2299,131,2024-10-06,B-Check,30251.05,13.0,True,6
2300,164,2023-12-08,Unscheduled Repair,43721.13,43.3,True,8
2301,63,2023-04-01,A-Check (Routine),8243.37,11.8,True,7
2302,10,2025-10-24,Unscheduled Repair,68007.89,36.3,True,8
2303,80,2025-12-16,C-Check,373256.43,261.1,True,5
2304,37,2025-10-04,D-Check (Heavy),1140730.99,446.1,True,5
2305,41,2025-11-25,Engine Overhaul,1193360.75,427.4,True,4
2306,3,2024-12-16,A-Check (Routine),11167.15,11.9,True,3
2307,33,2023-10-10,B-Check,33587.93,14.9,False,1
2308,74,2023-03-04,B-Check,23295.59,15.3,True,2
2309,75,2025-03-31,A-Check (Routine),11658.39,8.7,True,4
2310,9,2023-07-06,B-Check,15353.61,20.4,True,2
2311,45,2023-02-03,C-Check,318365.36,158.4,True,7
2312,21,2023-04-16,Avionics Update,23745.35,40.1,True,7
2313,25,2025-04-17,Unscheduled Repair,30067.36,11.4,True,8
2314,89,2023-03-10,Unscheduled Repair,50668.76,33.8,True,7
2315,133,2024-02-17,A-Check (Routine),9563.3,6.3,False,4
2316,153,2023-03-23,Engine Overhaul,658673.09,438.8,True,7
2317,33,2025-07-06,A-Check (Routine),5953.08,6.5,False,6
2318,145,2024-04-17,Unscheduled Repair,21206.12,27.2,True,4
2319,46,2025-10-18,B-Check,31344.09,22.7,True,1
2320,58,2023-10-03,Avionics Update,106268.55,45.6,True,6
2321,103,2023-06-23,A-Check (Routine),7716.99,9.8,True,8
2322,119,2024-05-24,A-Check (Routine),5378.36,7.9,True,6
2323,19,2025-06-06,A-Check (Routine),7895.55,7.7,False,6
2324,47,2024-04-13,B-Check,21183.53,25.7,True,1
2325,153,2025-07-08,A-Check (Routine),3214.94,4.1,False,3
2326,102,2023-10-19,Unscheduled Repair,62593.76,37.5,True,2
2327,52,2025-01-13,Unscheduled Repair,44359.35,25.6,True,1
2328,17,2025-06-01,C-Check,328018.97,184.5,True,4
2329,18,2023-10-20,Engine Overhaul,457973.83,210.2,True,4
2330,100,2025-07-23,C-Check,372435.46,279.5,False,3
2331,81,2025-11-12,Unscheduled Repair,89235.64,15.0,True,3
2332,84,2023-06-11,A-Check (Routine),3886.52,10.7,True,6
2333,131,2023-07-11,C-Check,427716.47,250.5,False,1
2334,122,2025-02-09,A-Check (Routine),10578.23,8.3,True,5
2335,111,2024-06-25,B-Check,16135.53,20.7,True,2
2336,12,2024-03-15,A-Check (Routine),6819.03,6.1,True,6
2337,85,2023-02-19,B-Check,34834.75,19.8,True,2
2338,19,2024-04-15,C-Check,314773.11,150.7,True,1
2339,62,2024-07-31,Unscheduled Repair,84054.31,21.4,False,5
2340,111,2023-03-18,A-Check (Routine),6067.41,7.4,False,8
2341,104,2024-09-20,Unscheduled Repair,14789.43,46.1,True,2
2342,155,2023-09-28,Unscheduled Repair,38933.64,29.9,True,1
2343,163,2025-09-29,Unscheduled Repair,21245.08,46.3,True,6
2344,155,2024-02-02,A-Check (Routine),6862.29,8.4,False,6
2345,135,2025-12-07,A-Check (Routine),4870.78,12.0,True,7
2346,71,2024-03-05,C-Check,161583.85,158.7,True,2
2347,114,2025-03-01,Unscheduled Repair,50144.94,3.6,False,4
2348,106,2023-02-05,Unscheduled Repair,78064.2,16.1,True,3
2349,35,2024-01-24,A-Check (Routine),4602.42,7.2,False,3
2350,96,2024-02-15,Engine Overhaul,885700.89,430.4,True,4
2351,46,2024-05-06,A-Check (Routine),7996.0,9.8,True,1
2352,50,2024-12-30,A-Check (Routine),8841.6,6.3,True,6
2353,102,2023-07-07,B-Check,12440.39,32.9,True,2
2354,81,2024-05-09,B-Check,26533.93,25.4,True,4
2355,21,2023-12-24,A-Check (Routine),6315.35,4.3,False,7
2356,17,2023-07-27,C-Check,155002.47,256.0,False,5
2357,10,2024-02-17,A-Check (Routine),5513.2,9.6,True,3
2358,28,2025-07-10,A-Check (Routine),5880.84,4.3,True,2
2359,79,2023-12-10,B-Check,18476.94,31.3,True,7
2360,83,2024-05-05,C-Check,293991.6,263.3,True,5
2361,126,2025-04-12,Unscheduled Repair,82498.05,28.2,True,7
2362,115,2023-12-06,B-Check,27695.29,18.4,True,2
2363,49,2023-09-02,A-Check (Routine),9657.99,11.2,True,2
2364,46,2023-04-08,A-Check (Routine),10397.45,4.8,True,5
2365,79,2023-04-04,A-Check (Routine),11820.46,4.8,True,8
2366,113,2023-03-06,A-Check (Routine),10574.25,5.8,True,3
2367,32,2024-02-25,B-Check,26833.57,19.2,True,3
2368,25,2024-12-24,Unscheduled Repair,31965.93,33.9,True,6
2369,88,2024-06-09,A-Check (Routine),9157.39,8.4,True,7
2370,65,2025-06-18,A-Check (Routine),6664.21,9.3,True,3
2371,35,2024-02-16,A-Check (Routine),7290.98,5.0,False,2
2372,53,2025-02-18,Avionics Update,48121.81,40.9,True,4
2373,59,2024-07-08,C-Check,375900.14,240.6,True,7
2374,146,2023-04-26,B-Check,28173.9,31.4,True,4
2375,69,2023-04-11,A-Check (Routine),8945.4,8.9,True,2
2376,119,2023-10-30,A-Check (Routine),9886.3,4.6,True,6
2377,126,2025-08-30,C-Check,189722.33,244.2,True,2
2378,62,2024-02-06,A-Check (Routine),10129.05,9.2,True,3
2379,147,2024-05-26,A-Check (Routine),10335.32,5.6,False,5
2380,84,2024-12-15,Unscheduled Repair,75692.96,21.0,True,3
2381,9,2025-07-04,A-Check (Routine),11844.86,11.1,False,4
2382,69,2024-08-18,Engine Overhaul,750421.59,418.8,True,4
2383,31,2023-04-26,A-Check (Routine),9075.01,8.8,True,7
2384,143,2023-01-04,Avionics Update,117796.29,35.3,True,5
2385,117,2023-02-03,B-Check,19988.72,21.2,True,2
2386,154,2024-08-06,A-Check (Routine),8127.62,9.5,True,4
2387,22,2024-05-28,C-Check,278826.86,159.4,True,6
2388,160,2024-03-31,D-Check (Heavy),946928.37,479.5,True,2
2389,70,2024-03-15,Avionics Update,60415.63,37.0,False,2
2390,99,2025-08-26,A-Check (Routine),5669.67,6.5,True,3
2391,34,2024-05-31,A-Check (Routine),11947.28,11.4,True,2
2392,20,2024-12-18,B-Check,18621.65,19.9,False,5
2393,111,2024-07-04,A-Check (Routine),4012.75,6.7,False,4
2394,112,2023-11-22,C-Check,263924.21,148.0,True,4
2395,88,2024-06-03,Unscheduled Repair,62375.47,2.5,True,1
2396,36,2025-08-04,A-Check (Routine),6912.52,4.2,False,2
2397,78,2023-07-22,A-Check (Routine),10358.71,5.6,True,8
2398,98,2024-07-22,A-Check (Routine),10023.46,7.8,True,1
2399,8,2023-03-15,B-Check,25025.75,22.8,True,1
2400,114,2024-01-10,A-Check (Routine),4591.23,12.0,True,1
2401,73,2023-06-13,B-Check,31178.4,29.7,True,2
2402,99,2024-08-08,A-Check (Routine),4800.33,4.1,True,3
2403,140,2025-03-05,A-Check (Routine),6479.53,9.2,True,2
2404,84,2024-05-03,Unscheduled Repair,86320.68,44.7,True,8
2405,11,2023-09-07,C-Check,298441.23,170.1,True,8
2406,10,2024-05-31,Engine Overhaul,842807.46,219.5,True,2
2407,4,2025-02-16,A-Check (Routine),11655.42,10.0,True,2
2408,50,2023-08-21,B-Check,10667.74,27.6,False,7
2409,95,2024-07-04,Engine Overhaul,846762.01,289.7,True,1
2410,127,2024-06-12,A-Check (Routine),9410.1,6.7,True,7
2411,95,2023-02-27,A-Check (Routine),4587.89,8.8,False,6
2412,160,2025-12-08,Engine Overhaul,792373.04,305.3,True,7
2413,125,2024-12-23,Unscheduled Repair,34673.91,10.0,False,1
2414,159,2024-04-05,Unscheduled Repair,38767.18,29.5,True,2
2415,153,2024-03-25,D-Check (Heavy),2021647.84,872.0,True,3
2416,140,2024-05-09,Unscheduled Repair,18400.38,18.2,True,2
2417,107,2023-11-03,A-Check (Routine),5389.84,11.9,True,5
2418,135,2023-07-13,D-Check (Heavy),1294065.44,638.7,True,7
2419,1,2023-08-04,A-Check (Routine),3696.52,8.9,False,5
2420,149,2024-04-01,B-Check,31898.45,18.0,True,4
2421,56,2025-04-23,Unscheduled Repair,54438.0,32.7,True,4
2422,74,2023-01-24,B-Check,24349.5,27.0,False,5
2423,155,2025-03-21,A-Check (Routine),11094.18,6.3,True,3
2424,85,2025-03-13,Unscheduled Repair,67055.69,10.5,True,7
2425,4,2023-03-13,A-Check (Routine),7126.0,8.1,True,1
2426,60,2023-05-05,Unscheduled Repair,19059.57,44.0,True,5
2427,82,2023-01-17,A-Check (Routine),7757.45,4.9,False,3
2428,116,2023-06-15,B-Check,20925.47,26.1,True,6
2429,48,2025-09-15,C-Check,295210.67,203.2,True,7
2430,115,2023-11-13,B-Check,26812.78,14.5,True,8
2431,116,2023-10-11,A-Check (Routine),3545.7,7.7,True,6
2432,67,2023-08-30,Avionics Update,105458.71,68.1,True,2
2433,165,2024-08-05,C-Check,338754.26,140.4,True,4
2434,16,2024-02-26,B-Check,32894.97,22.9,True,4
2435,45,2023-12-23,A-Check (Routine),11755.38,8.5,False,4
2436,154,2023-10-15,Engine Overhaul,745545.21,338.6,True,7
2437,142,2024-07-15,B-Check,13234.68,25.2,True,6
2438,137,2025-11-08,Avionics Update,67468.19,28.2,False,2
2439,94,2024-02-11,A-Check (Routine),6666.03,8.9,False,4
2440,112,2025-07-30,A-Check (Routine),5932.27,8.5,True,1
2441,89,2025-10-28,B-Check,32342.18,24.5,True,5
2442,140,2023-09-19,C-Check,419908.63,151.1,True,7
2443,81,2023-01-30,B-Check,15525.45,18.5,False,3
2444,129,2023-07-23,B-Check,26656.47,34.0,False,2
2445,52,2025-04-19,A-Check (Routine),9646.07,8.9,False,3
2446,156,2025-05-10,A-Check (Routine),11296.17,5.9,True,4
2447,106,2025-08-25,B-Check,34395.3,28.5,True,5
2448,150,2025-03-11,A-Check (Routine),4177.34,7.3,False,1
2449,31,2023-05-27,A-Check (Routine),9737.08,6.1,True,5
2450,79,2023-09-18,A-Check (Routine),6018.17,5.9,True,8
2451,25,2023-06-13,Unscheduled Repair,67300.68,26.6,True,3
2452,145,2023-03-18,A-Check (Routine),6126.07,8.2,False,4
2453,112,2025-04-22,D-Check (Heavy),2441001.63,728.0,True,6
2454,88,2023-06-29,A-Check (Routine),8300.53,6.6,False,8
2455,107,2023-06-15,Unscheduled Repair,30192.35,16.8,False,2
2456,153,2025-12-25,B-Check,18557.39,12.4,True,3
2457,16,2024-05-02,B-Check,26063.84,16.5,True,2
2458,140,2025-10-19,C-Check,437003.17,169.2,True,2
2459,85,2025-11-19,B-Check,34124.78,24.3,True,3
2460,131,2025-03-08,A-Check (Routine),7552.22,7.1,False,5
2461,72,2023-08-06,Unscheduled Repair,14986.61,27.7,True,6
2462,110,2024-12-07,B-Check,14398.28,19.2,True,1
2463,75,2025-01-21,C-Check,297007.9,142.2,True,1
2464,57,2024-08-17,A-Check (Routine),10394.05,8.6,False,4
2465,88,2023-05-24,C-Check,361803.06,297.4,True,7
2466,45,2023-04-16,B-Check,18227.13,35.1,True,4
2467,160,2023-07-04,C-Check,298068.02,227.5,True,7
2468,79,2023-02-14,A-Check (Routine),3820.98,11.7,False,8
2469,67,2024-07-15,A-Check (Routine),8289.74,10.5,True,7
2470,11,2025-12-08,A-Check (Routine),6731.81,4.2,True,6
2471,153,2025-01-23,A-Check (Routine),4641.79,11.5,True,8
2472,155,2023-11-26,Avionics Update,94691.75,53.3,True,3
2473,92,2025-12-03,Avionics Update,23404.63,40.2,True,1
2474,54,2023-11-19,Unscheduled Repair,72723.83,31.3,False,7
2475,109,2023-05-01,C-Check,193075.61,206.0,False,5
2476,147,2025-01-14,D-Check (Heavy),976969.62,686.6,True,1
2477,26,2024-03-26,Unscheduled Repair,72474.89,3.0,True,4
2478,159,2024-08-12,A-Check (Routine),5914.29,10.4,False,2
2479,134,2024-08-07,B-Check,33001.74,29.8,True,3
2480,14,2023-09-09,A-Check (Routine),6600.98,9.3,True,5
2481,72,2025-12-09,C-Check,316934.75,194.3,True,5
2482,127,2023-11-03,A-Check (Routine),10914.4,8.3,True,5
2483,121,2025-04-16,Unscheduled Repair,59336.64,25.5,True,2
2484,65,2025-01-20,C-Check,338425.74,207.9,False,2
2485,117,2024-12-17,A-Check (Routine),5132.72,6.9,True,1
2486,155,2025-01-23,A-Check (Routine),8953.96,9.1,True,8
2487,67,2024-07-26,B-Check,18885.48,12.7,True,4
2488,70,2025-07-16,A-Check (Routine),6058.09,5.5,False,6
2489,152,2023-12-08,B-Check,20438.51,31.5,True,5
2490,14,2024-06-25,Unscheduled Repair,79523.55,38.6,True,1
2491,121,2024-09-02,Unscheduled Repair,67110.05,43.8,True,6
2492,155,2025-09-02,A-Check (Routine),10459.58,6.7,True,1
2493,11,2025-07-17,Avionics Update,109865.93,70.0,True,3
2494,144,2023-02-11,Unscheduled Repair,68129.34,42.6,True,6
2495,94,2024-09-14,Unscheduled Repair,88330.21,38.1,True,5
2496,13,2025-03-24,B-Check,22890.2,20.3,True,2
2497,160,2024-03-20,C-Check,341395.08,238.1,True,6
2498,76,2025-04-07,B-Check,18337.61,13.9,False,6
2499,63,2023-01-22,Avionics Update,87796.94,36.7,False,8
2500,154,2024-10-17,B-Check,31549.31,25.5,True,3
2501,112,2023-03-13,A-Check (Routine),9439.51,9.2,True,2
2502,157,2023-03-23,A-Check (Routine),3350.35,7.3,False,4
2503,15,2024-02-29,B-Check,26179.27,35.3,True,3
2504,165,2024-03-12,A-Check (Routine),6076.33,10.4,True,6
2505,36,2024-09-07,Unscheduled Repair,2505.22,9.4,True,6
2506,159,2024-03-09,A-Check (Routine),11716.5,8.4,True,2
2507,34,2023-10-28,A-Check (Routine),9566.33,10.8,True,6
